Customer_Id,Age,Gender,Location,Interests,Preferences,Income (per year in dollars),Education,Occupation
CUST4119,26,O,Phoenix,Gaming,Investments,58478.09,High School,Engineer
CUST4120,28,O,New York,Tech,Subscriptions,121934.87,Graduate,Engineer
CUST4121,50,M,Chicago,Dining,Investments,124265.9,High School,Engineer
CUST4122,62,M,New York,Shopping,Insurance,117824.89,Graduate,Engineer
CUST4123,32,F,New York,Streaming,Subscriptions,162574.02,Graduate,Manager
CUST4124,29,M,Los Angeles,Streaming,Investments,57069.61,Graduate,Teacher
CUST4125,19,M,Phoenix,Dining,Digital Banking,152015.65,High School,Engineer
CUST4126,30,M,Chicago,Dining,Digital Banking,199785.22,MBA,Engineer
CUST4127,64,M,Chicago,Shopping,Insurance,194133.39,High School,Manager
CUST4128,54,O,Chicago,Streaming,Digital Banking,55553.55,High School,Teacher
CUST4129,60,M,Los Angeles,Gaming,Subscriptions,196461.72,Graduate,Engineer
CUST4130,51,O,Houston,Dining,Subscriptions,116634.55,MBA,Engineer
CUST4131,56,F,Houston,Dining,Subscriptions,190891.19,PhD,Doctor
CUST4132,55,M,Houston,Dining,Insurance,54267.9,MBA,Manager
CUST4133,38,F,New York,Tech,Subscriptions,128249.62,MBA,Analyst
CUST4134,58,M,Chicago,Gaming,Investments,169210.81,High School,Manager
CUST4135,19,O,Los Angeles,Gaming,Insurance,32440.46,Graduate,Engineer
CUST4136,46,F,Los Angeles,Gaming,Digital Banking,102528.51,High School,Engineer
CUST4137,37,M,Los Angeles,Streaming,Digital Banking,87201.11,PhD,Analyst
CUST4138,27,F,Phoenix,Dining,Digital Banking,107899.56,High School,Analyst
CUST4139,23,O,Los Angeles,Streaming,Insurance,62314.81,Graduate,Engineer
CUST4140,62,O,Houston,Streaming,Digital Banking,89384.33,MBA,Engineer
CUST4141,40,O,Houston,Shopping,Subscriptions,79310.58,MBA,Manager
CUST4142,39,O,Phoenix,Dining,Subscriptions,180296.65,MBA,Engineer
CUST4143,69,M,New York,Streaming,Investments,56687.05,PhD,Doctor
CUST4144,48,F,Houston,Dining,Insurance,109866.11,PhD,Doctor
CUST4145,40,F,Los Angeles,Dining,Investments,30064.04,High School,Manager
CUST4146,50,F,Phoenix,Gaming,Insurance,123222.25,Graduate,Engineer
CUST4147,48,F,New York,Streaming,Subscriptions,66562.06,High School,Doctor
CUST4148,61,F,Chicago,Streaming,Insurance,68917.13,Graduate,Teacher
CUST4149,53,O,Chicago,Tech,Subscriptions,59122.55,High School,Manager
CUST4150,36,M,Chicago,Dining,Digital Banking,171511.43,MBA,Manager
CUST4151,38,F,New York,Streaming,Digital Banking,123728.25,PhD,Teacher
CUST4152,26,F,Houston,Shopping,Digital Banking,33381.12,PhD,Teacher
CUST4153,54,O,Chicago,Streaming,Insurance,155767.2,MBA,Analyst
CUST4154,53,O,Houston,Streaming,Investments,136143.16,High School,Manager
CUST4155,36,O,Chicago,Tech,Digital Banking,105948.16,High School,Engineer
CUST4156,41,O,Phoenix,Gaming,Insurance,48301.25,PhD,Manager
CUST4157,27,F,Los Angeles,Streaming,Subscriptions,42571.9,PhD,Teacher
CUST4158,33,M,Chicago,Streaming,Investments,127080.92,High School,Teacher
CUST4159,53,O,Los Angeles,Dining,Investments,132231.16,Graduate,Analyst
CUST4160,32,O,Houston,Gaming,Investments,113333.82,MBA,Teacher
CUST4161,34,O,New York,Dining,Insurance,68988.27,Graduate,Manager
CUST4162,21,M,Los Angeles,Tech,Subscriptions,52889.4,High School,Analyst
CUST4163,64,O,Chicago,Streaming,Investments,97619.45,Graduate,Teacher
CUST4164,27,F,Phoenix,Streaming,Investments,111591.24,Graduate,Engineer
CUST4165,53,M,Chicago,Tech,Insurance,105327.22,High School,Engineer
CUST4166,25,M,Phoenix,Tech,Digital Banking,90620.83,Graduate,Analyst
CUST4167,21,M,Phoenix,Tech,Investments,35725.14,PhD,Teacher
CUST4168,45,O,Los Angeles,Shopping,Investments,141322.92,Graduate,Teacher
CUST4169,24,M,New York,Gaming,Insurance,71535.73,High School,Engineer
CUST4170,23,M,Houston,Dining,Subscriptions,44987.95,Graduate,Manager
CUST4171,33,O,Phoenix,Tech,Digital Banking,109341.99,MBA,Engineer
CUST4172,56,M,Los Angeles,Dining,Subscriptions,190630.22,MBA,Engineer
CUST4173,35,O,Houston,Dining,Investments,132442.95,MBA,Doctor
CUST4174,50,F,Phoenix,Gaming,Digital Banking,39779.02,MBA,Doctor
CUST4175,37,F,Houston,Shopping,Insurance,64418.6,High School,Analyst
CUST4176,42,M,Houston,Streaming,Subscriptions,104064.52,PhD,Doctor
CUST4177,23,F,New York,Streaming,Subscriptions,114238.27,MBA,Engineer
CUST4178,62,M,Houston,Streaming,Investments,194603.93,PhD,Analyst
CUST4179,49,F,Chicago,Shopping,Digital Banking,154480.23,High School,Analyst
CUST4180,33,O,Chicago,Gaming,Investments,66577.57,High School,Manager
CUST4181,64,O,Los Angeles,Shopping,Insurance,174538.35,PhD,Doctor
CUST4182,20,M,New York,Streaming,Insurance,184292.96,PhD,Manager
CUST4183,28,F,Los Angeles,Gaming,Investments,51381.89,MBA,Teacher
CUST4184,53,O,Phoenix,Streaming,Insurance,191973.2,PhD,Teacher
CUST4185,40,O,New York,Streaming,Subscriptions,147416.7,MBA,Teacher
CUST4186,58,F,New York,Streaming,Digital Banking,40920.68,MBA,Analyst
CUST4187,46,O,Phoenix,Streaming,Digital Banking,198358.17,PhD,Engineer
CUST4188,52,O,Los Angeles,Tech,Insurance,98697.64,Graduate,Teacher
CUST4189,67,M,New York,Shopping,Digital Banking,107492.43,High School,Analyst
CUST4190,55,O,New York,Tech,Investments,186462.97,PhD,Manager
CUST4191,27,O,Los Angeles,Dining,Insurance,102946.41,Graduate,Analyst
CUST4192,31,M,Los Angeles,Shopping,Insurance,161470.98,High School,Engineer
CUST4193,66,O,Houston,Shopping,Subscriptions,165846.32,Graduate,Manager
CUST4194,40,F,Los Angeles,Shopping,Digital Banking,37403.05,Graduate,Teacher
CUST4195,29,O,Houston,Dining,Subscriptions,198766.24,PhD,Analyst
CUST4196,39,O,Chicago,Tech,Digital Banking,91002.38,MBA,Manager
CUST4197,68,M,Los Angeles,Shopping,Digital Banking,166918.68,PhD,Teacher
CUST4198,40,F,Los Angeles,Streaming,Digital Banking,59102.59,MBA,Doctor
CUST4199,31,M,Houston,Streaming,Insurance,189483.51,High School,Analyst
CUST4200,44,F,New York,Tech,Insurance,199832.67,PhD,Doctor
CUST4201,24,O,Los Angeles,Dining,Subscriptions,89750.77,Graduate,Teacher
CUST4202,21,F,New York,Streaming,Investments,115983.8,MBA,Doctor
CUST4203,66,F,Los Angeles,Streaming,Insurance,116899.32,MBA,Doctor
CUST4204,21,O,New York,Streaming,Insurance,131195.68,High School,Manager
CUST4205,40,F,Chicago,Tech,Investments,93427.41,Graduate,Manager
CUST4206,42,F,Los Angeles,Tech,Digital Banking,104128.25,PhD,Teacher
CUST4207,54,M,New York,Streaming,Investments,196741.15,MBA,Doctor
CUST4208,53,F,New York,Dining,Subscriptions,135163.6,High School,Doctor
CUST4209,52,M,Los Angeles,Tech,Investments,185248.85,PhD,Analyst
CUST4210,34,F,Houston,Tech,Digital Banking,46640.19,High School,Teacher
CUST4211,63,M,New York,Dining,Investments,198786.63,Graduate,Engineer
CUST4212,52,M,Houston,Gaming,Digital Banking,115194.13,PhD,Doctor
CUST4213,58,F,Los Angeles,Gaming,Digital Banking,72633.3,PhD,Manager
CUST4214,26,O,New York,Streaming,Insurance,164442.85,MBA,Analyst
CUST4215,66,O,New York,Shopping,Digital Banking,36660.26,MBA,Teacher
CUST4216,22,M,Los Angeles,Tech,Insurance,61448.52,Graduate,Teacher
CUST4217,27,O,Houston,Gaming,Digital Banking,188618.23,PhD,Engineer
CUST4218,41,F,Chicago,Dining,Digital Banking,52649.02,PhD,Manager
CUST4219,24,F,New York,Streaming,Subscriptions,181438.3,High School,Analyst
CUST4220,22,M,Phoenix,Shopping,Digital Banking,49616.06,Graduate,Doctor
CUST4221,25,F,Houston,Dining,Subscriptions,170092.45,PhD,Teacher
CUST4222,30,M,Chicago,Dining,Insurance,121655.82,PhD,Engineer
CUST4223,69,F,Houston,Tech,Investments,168290.03,MBA,Engineer
CUST4224,18,F,Chicago,Tech,Subscriptions,172275.79,High School,Engineer
CUST4225,33,O,Los Angeles,Tech,Digital Banking,153235.97,Graduate,Engineer
CUST4226,56,M,Los Angeles,Streaming,Investments,182616.51,Graduate,Doctor
CUST4227,19,M,Houston,Shopping,Insurance,110575.1,High School,Analyst
CUST4228,63,O,Phoenix,Gaming,Investments,199586.39,MBA,Analyst
CUST4229,44,M,Chicago,Shopping,Insurance,109294.47,High School,Manager
CUST4230,65,O,Houston,Streaming,Digital Banking,147305.03,PhD,Doctor
CUST4231,27,M,New York,Shopping,Insurance,71112.04,Graduate,Teacher
CUST4232,64,O,Houston,Tech,Insurance,177189.55,Graduate,Manager
CUST4233,23,M,Los Angeles,Gaming,Digital Banking,122770.52,PhD,Teacher
CUST4234,52,O,New York,Tech,Subscriptions,167256.08,MBA,Doctor
CUST4235,38,F,New York,Streaming,Insurance,55792.79,PhD,Analyst
CUST4236,35,M,Phoenix,Dining,Investments,191951.49,High School,Analyst
CUST4237,34,F,New York,Dining,Subscriptions,80618.54,MBA,Teacher
CUST4238,65,M,Chicago,Tech,Insurance,180516.59,MBA,Manager
CUST4239,39,O,Los Angeles,Gaming,Investments,90363.29,Graduate,Engineer
CUST4240,20,M,Phoenix,Dining,Digital Banking,67967.48,Graduate,Teacher
CUST4241,67,F,Phoenix,Gaming,Digital Banking,113532.06,Graduate,Engineer
CUST4242,49,O,Houston,Shopping,Investments,93856.47,MBA,Teacher
CUST4243,37,F,Los Angeles,Streaming,Subscriptions,86827.73,High School,Analyst
CUST4244,47,O,Phoenix,Streaming,Digital Banking,141601.2,MBA,Teacher
CUST4245,52,M,Phoenix,Tech,Digital Banking,92484.06,Graduate,Teacher
CUST4246,31,F,New York,Shopping,Subscriptions,157405.96,Graduate,Engineer
CUST4247,41,O,Phoenix,Gaming,Insurance,63741.62,PhD,Manager
CUST4248,25,M,Houston,Gaming,Investments,50358.16,Graduate,Engineer
CUST4249,25,M,Houston,Dining,Subscriptions,155838.38,PhD,Doctor
CUST4250,63,M,Houston,Shopping,Investments,158975.32,MBA,Doctor
CUST4251,44,M,Los Angeles,Shopping,Digital Banking,145134.13,MBA,Analyst
CUST4252,47,F,Houston,Tech,Investments,196007.32,PhD,Analyst
CUST4253,56,M,New York,Tech,Digital Banking,162051.79,Graduate,Engineer
CUST4254,47,F,Los Angeles,Shopping,Investments,31774.34,PhD,Engineer
CUST4255,27,F,Chicago,Gaming,Investments,158560.09,PhD,Manager
CUST4256,54,M,New York,Shopping,Insurance,160637.05,High School,Teacher
CUST4257,65,F,Chicago,Tech,Insurance,132275.16,High School,Teacher
CUST4258,44,M,New York,Streaming,Digital Banking,140571.97,MBA,Engineer
CUST4259,26,F,Los Angeles,Gaming,Insurance,90077.1,High School,Engineer
CUST4260,46,O,Phoenix,Dining,Insurance,164391.83,PhD,Manager
CUST4261,52,O,Chicago,Tech,Subscriptions,146268.32,High School,Teacher
CUST4262,32,M,Houston,Tech,Digital Banking,31453.25,Graduate,Engineer
CUST4263,40,M,New York,Streaming,Investments,174267.47,PhD,Doctor
CUST4264,62,F,Los Angeles,Tech,Subscriptions,74755.58,Graduate,Analyst
CUST4265,25,O,Phoenix,Tech,Investments,100110.99,PhD,Manager
CUST4266,55,F,Chicago,Dining,Digital Banking,125132.89,Graduate,Doctor
CUST4267,26,O,Phoenix,Streaming,Digital Banking,189071.66,High School,Manager
CUST4268,33,M,Chicago,Shopping,Digital Banking,72777.11,MBA,Manager
CUST4269,52,F,Phoenix,Streaming,Subscriptions,198521.17,PhD,Teacher
CUST4270,58,O,Houston,Streaming,Digital Banking,50099.91,PhD,Analyst
CUST4271,64,O,New York,Tech,Insurance,193462.45,High School,Doctor
CUST4272,31,F,Chicago,Gaming,Subscriptions,131008.69,Graduate,Engineer
CUST4273,43,O,Houston,Dining,Digital Banking,163830.12,High School,Doctor
CUST4274,59,F,Phoenix,Tech,Digital Banking,156970.76,Graduate,Teacher
CUST4275,21,M,Chicago,Shopping,Insurance,58892.58,Graduate,Teacher
CUST4276,65,F,Houston,Gaming,Investments,93656.45,PhD,Teacher
CUST4277,65,F,Phoenix,Tech,Subscriptions,64666.19,PhD,Doctor
CUST4278,29,M,Chicago,Shopping,Digital Banking,155850.81,Graduate,Engineer
CUST4279,50,F,New York,Dining,Insurance,125109.93,MBA,Engineer
CUST4280,19,O,Los Angeles,Shopping,Insurance,79324.64,High School,Doctor
CUST4281,27,F,Houston,Tech,Insurance,131844.72,MBA,Teacher
CUST4282,68,M,Phoenix,Gaming,Investments,134075.56,MBA,Manager
CUST4283,30,F,Phoenix,Streaming,Insurance,156039.9,High School,Analyst
CUST4284,47,O,New York,Dining,Investments,124808.03,PhD,Analyst
CUST4285,24,O,Houston,Streaming,Investments,186088.42,High School,Manager
CUST4286,45,O,New York,Tech,Investments,124138.39,High School,Engineer
CUST4287,45,M,Los Angeles,Tech,Subscriptions,187633.32,MBA,Doctor
CUST4288,47,O,Phoenix,Streaming,Insurance,91874.26,PhD,Doctor
CUST4289,39,O,New York,Gaming,Investments,177167.23,MBA,Manager
CUST4290,68,M,Phoenix,Dining,Subscriptions,169342.61,Graduate,Engineer
CUST4291,69,M,Chicago,Tech,Subscriptions,38230.51,MBA,Analyst
CUST4292,61,M,New York,Dining,Digital Banking,63140.71,MBA,Analyst
CUST4293,35,M,Houston,Tech,Subscriptions,42183.08,Graduate,Engineer
CUST4294,24,M,Chicago,Dining,Subscriptions,166713.15,MBA,Manager
CUST4295,32,F,Phoenix,Gaming,Digital Banking,79267.74,Graduate,Engineer
CUST4296,48,F,Houston,Dining,Subscriptions,143995.82,PhD,Manager
CUST4297,47,O,Phoenix,Gaming,Insurance,196963.49,PhD,Doctor
CUST4298,32,M,New York,Gaming,Digital Banking,136464.62,PhD,Doctor
CUST4299,62,O,Phoenix,Tech,Subscriptions,78017.9,MBA,Manager
CUST4300,21,M,Los Angeles,Shopping,Investments,198802.98,High School,Doctor
CUST4301,20,O,Houston,Streaming,Digital Banking,198658.43,PhD,Manager
CUST4302,57,M,Phoenix,Streaming,Subscriptions,163855.78,PhD,Doctor
CUST4303,52,F,Phoenix,Dining,Subscriptions,48175.24,PhD,Analyst
CUST4304,22,M,Phoenix,Dining,Subscriptions,156617.54,PhD,Manager
CUST4305,29,M,Houston,Gaming,Investments,180078.83,Graduate,Engineer
CUST4306,31,F,Phoenix,Streaming,Insurance,178155.85,PhD,Engineer
CUST4307,22,M,Phoenix,Dining,Insurance,174148.87,MBA,Teacher
CUST4308,30,O,New York,Gaming,Investments,145407.71,Graduate,Teacher
CUST4309,57,O,Phoenix,Shopping,Investments,172253.21,PhD,Doctor
CUST4310,39,M,New York,Streaming,Insurance,34280.66,High School,Manager
CUST4311,54,F,Los Angeles,Tech,Insurance,198017.19,MBA,Engineer
CUST4312,53,F,Phoenix,Dining,Insurance,32780.66,MBA,Manager
CUST4313,40,O,Chicago,Streaming,Investments,51321.67,Graduate,Manager
CUST4314,58,F,Phoenix,Shopping,Digital Banking,172094.57,MBA,Analyst
CUST4315,67,M,Chicago,Gaming,Investments,182937.45,MBA,Manager
CUST4316,20,F,Houston,Gaming,Investments,106997.78,MBA,Engineer
CUST4317,62,M,Houston,Shopping,Investments,189146.46,PhD,Doctor
CUST4318,47,M,New York,Gaming,Insurance,75650.86,High School,Analyst
CUST4319,64,O,Chicago,Gaming,Insurance,73194.16,Graduate,Manager
CUST4320,28,O,Los Angeles,Gaming,Insurance,131518.59,PhD,Doctor
CUST4321,56,M,Houston,Tech,Subscriptions,112480.7,MBA,Doctor
CUST4322,48,F,Chicago,Dining,Insurance,112239.5,PhD,Doctor
CUST4323,40,F,Chicago,Dining,Investments,111626.47,Graduate,Teacher
CUST4324,29,M,Houston,Streaming,Subscriptions,159469.98,PhD,Manager
CUST4325,45,M,Chicago,Gaming,Subscriptions,48026.09,High School,Analyst
CUST4326,43,F,Houston,Dining,Digital Banking,107459.96,Graduate,Analyst
CUST4327,61,O,New York,Shopping,Subscriptions,38902.73,Graduate,Teacher
CUST4328,49,O,Houston,Gaming,Investments,98111.5,Graduate,Manager
CUST4329,25,F,Chicago,Tech,Insurance,76025.83,High School,Analyst
CUST4330,27,M,Houston,Tech,Digital Banking,189305.15,PhD,Doctor
CUST4331,22,M,Houston,Dining,Digital Banking,118815.15,MBA,Engineer
CUST4332,25,O,Phoenix,Dining,Digital Banking,38132.08,High School,Engineer
CUST4333,64,M,Houston,Shopping,Investments,62772.4,PhD,Analyst
CUST4334,67,F,Houston,Dining,Subscriptions,168768.11,MBA,Analyst
CUST4335,19,O,Chicago,Streaming,Subscriptions,154664.79,High School,Engineer
CUST4336,55,O,Chicago,Dining,Insurance,48153.87,PhD,Analyst
CUST4337,68,O,Houston,Shopping,Investments,85644.93,PhD,Teacher
CUST4338,40,M,New York,Dining,Subscriptions,116852.95,Graduate,Analyst
CUST4339,36,M,New York,Dining,Investments,37041.23,MBA,Teacher
CUST4340,50,M,Chicago,Shopping,Investments,68734.8,PhD,Doctor
CUST4341,41,F,Houston,Shopping,Digital Banking,121497.48,High School,Analyst
CUST4342,26,M,New York,Streaming,Subscriptions,195610.42,Graduate,Teacher
CUST4343,41,F,Houston,Shopping,Subscriptions,173905.67,Graduate,Manager
CUST4344,39,M,Los Angeles,Dining,Investments,119441.99,MBA,Teacher
CUST4345,62,O,New York,Tech,Investments,117277.97,High School,Analyst
CUST4346,29,O,Phoenix,Tech,Digital Banking,36068.59,Graduate,Manager
CUST4347,62,M,Houston,Gaming,Investments,198319.04,MBA,Manager
CUST4348,58,O,Houston,Shopping,Investments,46991.71,MBA,Engineer
CUST4349,39,O,Phoenix,Shopping,Insurance,69361.56,High School,Engineer
CUST4350,49,F,Phoenix,Streaming,Subscriptions,58413.69,Graduate,Engineer
CUST4351,64,O,Houston,Streaming,Investments,85820.77,Graduate,Teacher
CUST4352,33,M,Phoenix,Dining,Digital Banking,134144.12,PhD,Manager
CUST4353,18,O,Los Angeles,Dining,Digital Banking,50748.79,High School,Engineer
CUST4354,50,O,Chicago,Tech,Insurance,162259.72,MBA,Engineer
CUST4355,61,O,New York,Dining,Insurance,62386.23,High School,Engineer
CUST4356,34,O,Chicago,Tech,Insurance,167626.27,MBA,Analyst
CUST4357,63,O,Los Angeles,Dining,Investments,192477.9,MBA,Teacher
CUST4358,40,O,Chicago,Tech,Subscriptions,89418.1,High School,Doctor
CUST4359,46,F,Phoenix,Streaming,Insurance,164123.03,Graduate,Doctor
CUST4360,39,M,Chicago,Dining,Investments,97121.03,PhD,Engineer
CUST4361,45,O,Los Angeles,Dining,Insurance,35711.46,High School,Engineer
CUST4362,69,M,New York,Tech,Subscriptions,181756.88,High School,Doctor
CUST4363,55,O,Houston,Shopping,Subscriptions,156646.71,Graduate,Manager
CUST4364,51,O,Chicago,Dining,Investments,75518.58,MBA,Manager
CUST4365,20,O,Phoenix,Shopping,Investments,31907.32,MBA,Doctor
CUST4366,68,M,Phoenix,Dining,Digital Banking,32481.6,MBA,Teacher
CUST4367,32,O,Chicago,Streaming,Digital Banking,194623.27,MBA,Teacher
CUST4368,55,M,New York,Tech,Subscriptions,159577.87,High School,Analyst
CUST4369,66,F,New York,Tech,Subscriptions,173869.53,MBA,Doctor
CUST4370,21,F,Chicago,Dining,Insurance,41303.58,Graduate,Engineer
CUST4371,61,F,Chicago,Shopping,Insurance,157666.12,Graduate,Teacher
CUST4372,19,O,New York,Streaming,Investments,35422.05,High School,Teacher
CUST4373,40,O,Phoenix,Streaming,Subscriptions,120610.29,PhD,Doctor
CUST4374,47,F,New York,Dining,Investments,55221.99,Graduate,Manager
CUST4375,66,F,Phoenix,Tech,Insurance,141532.64,High School,Teacher
CUST4376,58,O,Phoenix,Streaming,Insurance,98305.18,High School,Doctor
CUST4377,38,O,Houston,Tech,Insurance,176634.39,High School,Teacher
CUST4378,43,O,Houston,Dining,Subscriptions,141644.42,High School,Doctor
CUST4379,46,O,Chicago,Streaming,Investments,58111.74,High School,Manager
CUST4380,66,O,New York,Streaming,Digital Banking,91204.14,Graduate,Manager
CUST4381,58,O,New York,Dining,Subscriptions,169600.95,MBA,Manager
CUST4382,60,M,Chicago,Shopping,Investments,94282.53,MBA,Analyst
CUST4383,44,M,New York,Dining,Insurance,102946.5,High School,Teacher
CUST4384,27,M,Los Angeles,Dining,Investments,77096.3,Graduate,Teacher
CUST4385,33,O,Phoenix,Dining,Subscriptions,32419.64,PhD,Teacher
CUST4386,19,O,Chicago,Tech,Subscriptions,125077.49,Graduate,Manager
CUST4387,48,O,Phoenix,Dining,Insurance,194442.01,PhD,Teacher
CUST4388,22,F,Houston,Streaming,Insurance,78945.13,PhD,Analyst
CUST4389,66,O,New York,Dining,Insurance,149965.0,High School,Analyst
CUST4390,49,M,Houston,Dining,Insurance,145271.27,MBA,Manager
CUST4391,42,M,Phoenix,Tech,Subscriptions,172670.51,High School,Manager
CUST4392,19,F,Phoenix,Streaming,Insurance,68671.87,MBA,Manager
CUST4393,35,F,Houston,Gaming,Investments,98270.96,PhD,Engineer
CUST4394,66,F,Phoenix,Streaming,Insurance,193106.39,MBA,Analyst
CUST4395,57,O,New York,Streaming,Subscriptions,136257.08,Graduate,Manager
CUST4396,50,F,Houston,Tech,Investments,95346.98,High School,Doctor
CUST4397,27,F,Phoenix,Tech,Subscriptions,59362.15,High School,Doctor
CUST4398,24,O,Chicago,Dining,Digital Banking,48754.05,PhD,Teacher
CUST4399,54,O,Los Angeles,Shopping,Investments,59421.89,MBA,Doctor
CUST4400,37,F,Houston,Shopping,Insurance,124648.68,High School,Doctor
CUST4401,64,O,Phoenix,Shopping,Subscriptions,59961.64,High School,Manager
CUST4402,24,O,New York,Shopping,Digital Banking,90482.05,High School,Engineer
CUST4403,23,O,Houston,Gaming,Subscriptions,99675.93,MBA,Doctor
CUST4404,19,O,Houston,Dining,Insurance,131782.98,High School,Doctor
CUST4405,40,F,Houston,Gaming,Subscriptions,161059.69,MBA,Manager
CUST4406,22,M,Chicago,Gaming,Subscriptions,129283.78,PhD,Doctor
CUST4407,38,O,Houston,Gaming,Digital Banking,103413.16,MBA,Engineer
CUST4408,60,F,Phoenix,Gaming,Digital Banking,162606.25,PhD,Analyst
CUST4409,26,M,New York,Shopping,Insurance,132272.57,Graduate,Analyst
CUST4410,32,F,Chicago,Tech,Investments,77531.69,Graduate,Engineer
CUST4411,59,M,Phoenix,Streaming,Digital Banking,87681.7,Graduate,Engineer
CUST4412,22,F,Chicago,Tech,Insurance,83956.22,PhD,Analyst
CUST4413,31,O,Phoenix,Tech,Subscriptions,94934.3,High School,Engineer
CUST4414,29,M,Los Angeles,Streaming,Investments,157718.79,MBA,Manager
CUST4415,34,M,Houston,Shopping,Investments,80982.24,Graduate,Engineer
CUST4416,64,F,Los Angeles,Streaming,Subscriptions,104400.19,Graduate,Manager
CUST4417,49,F,Los Angeles,Dining,Investments,157481.63,MBA,Analyst
CUST4418,67,F,Phoenix,Gaming,Digital Banking,74133.18,Graduate,Teacher
CUST4419,58,F,Phoenix,Tech,Insurance,128028.73,Graduate,Engineer
CUST4420,18,F,Chicago,Tech,Investments,172846.36,MBA,Analyst
CUST4421,65,F,Phoenix,Gaming,Digital Banking,101553.17,MBA,Engineer
CUST4422,24,F,Los Angeles,Streaming,Digital Banking,115723.61,High School,Teacher
CUST4423,21,M,Chicago,Shopping,Subscriptions,74827.91,PhD,Teacher
CUST4424,62,F,Chicago,Tech,Investments,74740.64,PhD,Analyst
CUST4425,54,O,Phoenix,Dining,Subscriptions,183152.51,Graduate,Teacher
CUST4426,57,F,Chicago,Streaming,Investments,74274.96,PhD,Engineer
CUST4427,61,F,Los Angeles,Shopping,Subscriptions,48401.8,PhD,Doctor
CUST4428,64,M,Chicago,Dining,Investments,193570.34,High School,Manager
CUST4429,49,O,Los Angeles,Dining,Insurance,36069.57,Graduate,Teacher
CUST4430,64,O,Phoenix,Dining,Digital Banking,156784.87,MBA,Doctor
CUST4431,29,M,Phoenix,Shopping,Investments,147399.9,MBA,Analyst
CUST4432,27,F,Los Angeles,Shopping,Subscriptions,122408.05,Graduate,Doctor
CUST4433,64,M,Chicago,Shopping,Investments,116202.12,Graduate,Engineer
CUST4434,29,O,Chicago,Dining,Insurance,89976.36,High School,Doctor
CUST4435,49,O,Houston,Shopping,Digital Banking,58065.1,High School,Teacher
CUST4436,20,M,Chicago,Streaming,Insurance,44433.25,MBA,Teacher
CUST4437,56,M,Houston,Streaming,Insurance,149608.1,Graduate,Doctor
CUST4438,55,O,Phoenix,Gaming,Investments,175274.54,Graduate,Doctor
CUST4439,21,F,Los Angeles,Dining,Insurance,63989.92,High School,Doctor
CUST4440,69,O,New York,Shopping,Subscriptions,99211.02,PhD,Teacher
CUST4441,36,O,Phoenix,Dining,Insurance,125695.36,MBA,Manager
CUST4442,63,F,Phoenix,Gaming,Insurance,143649.54,Graduate,Manager
CUST4443,60,O,New York,Dining,Investments,135288.28,PhD,Teacher
CUST4444,29,F,Houston,Streaming,Digital Banking,169910.37,Graduate,Teacher
CUST4445,47,O,Chicago,Dining,Investments,186741.26,MBA,Engineer
CUST4446,65,O,New York,Shopping,Investments,134571.34,MBA,Doctor
CUST4447,21,M,Houston,Shopping,Digital Banking,123677.13,MBA,Analyst
CUST4448,68,M,Phoenix,Streaming,Investments,94710.88,High School,Doctor
CUST4449,62,F,Los Angeles,Streaming,Digital Banking,158490.34,PhD,Teacher
CUST4450,38,O,Phoenix,Shopping,Subscriptions,87642.4,PhD,Doctor
CUST4451,38,O,Chicago,Shopping,Digital Banking,48567.81,PhD,Engineer
CUST4452,23,O,Houston,Gaming,Digital Banking,66240.09,PhD,Engineer
CUST4453,30,O,Chicago,Shopping,Digital Banking,44934.92,High School,Teacher
CUST4454,66,F,Phoenix,Gaming,Insurance,90270.93,MBA,Doctor
CUST4455,26,O,Houston,Streaming,Digital Banking,80201.13,Graduate,Analyst
CUST4456,58,M,Chicago,Gaming,Investments,180733.57,Graduate,Teacher
CUST4457,35,O,Chicago,Gaming,Subscriptions,184313.04,PhD,Engineer
CUST4458,36,F,New York,Tech,Digital Banking,157215.17,Graduate,Manager
CUST4459,63,M,Houston,Gaming,Digital Banking,90809.86,PhD,Analyst
CUST4460,39,M,Chicago,Tech,Subscriptions,190456.06,MBA,Analyst
CUST4461,64,M,Phoenix,Streaming,Insurance,56872.6,PhD,Analyst
CUST4462,36,O,New York,Dining,Investments,94098.68,High School,Doctor
CUST4463,21,M,New York,Tech,Insurance,68305.34,MBA,Engineer
CUST4464,35,O,Houston,Streaming,Insurance,167913.84,PhD,Analyst
CUST4465,58,F,Los Angeles,Gaming,Digital Banking,78166.26,MBA,Manager
CUST4466,25,F,Chicago,Dining,Digital Banking,119983.34,PhD,Teacher
CUST4467,26,F,Houston,Tech,Subscriptions,110022.26,Graduate,Analyst
CUST4468,55,M,Los Angeles,Dining,Subscriptions,127169.04,Graduate,Teacher
CUST4469,69,O,New York,Gaming,Subscriptions,79749.29,PhD,Analyst
CUST4470,57,O,Chicago,Dining,Digital Banking,162215.01,High School,Engineer
CUST4471,27,O,Houston,Gaming,Insurance,130257.95,Graduate,Manager
CUST4472,41,M,New York,Shopping,Insurance,181930.25,Graduate,Doctor
CUST4473,24,F,Phoenix,Gaming,Insurance,47555.33,High School,Doctor
CUST4474,58,O,New York,Streaming,Insurance,45037.41,High School,Analyst
CUST4475,37,M,Los Angeles,Shopping,Digital Banking,34303.82,High School,Teacher
